id,name,languages__id,species__id,ipa,audio,grammatical_info,plural_form,stem,root,basic_term,meaning,literal_translation,usage,source_language,source_form,linguistic_notes,related_lexemes,categories__ids,habitats__ids,introduced,uses__ids,importance,associations,ethnobiological_notes,comment,source,refs__ids,original_source
aethomysnamaquensis-eng-0,Namaqua rock rat,eng,aethomysnamaquensis,,,,,,,rat,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Namaqua_rock_rat; http://eol.org/pages/1178645/names/common_names,cillie1997[213],
aethomysnamaquensis-eng-1,Namaqua rock mouse,eng,aethomysnamaquensis,,,,,,,mouse,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://eol.org/pages/1178645/names/common_names,,
aethomysnamaquensis-eng-2,Rock mouse,eng,aethomysnamaquensis,,,,,,,mouse,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://eol.org/pages/1178645/names/common_names,,
aethomysnamaquensis-eng-3,Namaqua micaelamys,eng,aethomysnamaquensis,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://eol.org/pages/1178645/names/common_names,,
aethomysnamaquensis-eng-4,Golden rat,eng,aethomysnamaquensis,,,,,,,rat,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://eol.org/pages/1178645/names/common_names,,
agamaaculeata-eng-0,Ground agama,eng,agamaaculeata,,,,,,,agama,,,,,,,,eng-reptiles;eng-animals,,,,,,,,http://eol.org/pages/815934/names/common_names; http://en.wikipedia.org/wiki/Agama_aculeata,,
agamaaculeata-eng-1,Dwarf rockhead agama,eng,agamaaculeata,,,,,,,,,,,,,,,eng-reptiles;eng-animals,,,,,,,,http://eol.org/pages/815934/names/common_names,,
agamaagama-eng-0,Common agama,eng,agamaagama,,,,,,,agama,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
albiziaanthelmintica-eng-0,Worm-bark false-thorn,eng,albiziaanthelmintica,,,,,,,false-thorn,,,,,,,,eng-trees;eng-plants,,,,,,,,,,
albiziaanthelmintica-eng-1,Worm-cure Albizia,eng,albiziaanthelmintica,,,,,,,,,,,,,,,eng-trees;eng-plants,,,,,,,,http://eol.org/pages/643522/names/common_names,,
albucaamboensis-eng-0,Albuca sp.,eng,albucaamboensis,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,,,
alcelaphusbuselaphus-eng-0,Red hartebeest,eng,alcelaphusbuselaphus,,,,,,,hartebeest,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[76],
alcelaphusbuselaphus-eng-1,Kaama,eng,alcelaphusbuselaphus,,,,,,,hartebeest,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
alcelaphusbuselaphus-eng-2,Cape hartebeest,eng,alcelaphusbuselaphus,,,,,,,hartebeest,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[76],
alectraorobanchoides-eng-0,Kirk's tobacco witchweed,eng,alectraorobanchoides,,,,,,,witchweed,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,,,
alliumcepa-eng-0,Onion,eng,alliumcepa,,,,,,,,,,,,,,,eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Onion,,
aloecryptopoda-eng-0,Aloe sp.,eng,aloecryptopoda,,,,,,,aloe,,,,,,,,eng-succulents;eng-plants,,,,,,,,,,
aloezebrina-eng-0,Zebra aloe,eng,aloezebrina,,,,,,,aloe,,,,,,,,eng-succulents;eng-plants,,,,,,,,,,
alopochenaegyptiaca-eng-0,Egyptian goose,eng,alopochenaegyptiaca,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1065128/names/common_names; http://en.wikipedia.org/wiki/Egyptian_goose,,
alopochenaegyptiaca-eng-1,African sheldgoose,eng,alopochenaegyptiaca,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1065128/names/common_names,,
alopochenaegyptiaca-eng-2,Nil goose,eng,alopochenaegyptiaca,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1065128/names/common_names,,
amadinaerythrocephala-eng-0,Red-headed finch,eng,amadinaerythrocephala,,,,,,,finch,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
amblysomushottentotus-eng-0,Hottentot golden mole,eng,amblysomushottentotus,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[206],
amietiaangolensis-eng-0,Common rana,eng,amietiaangolensis,,,,,,,rana,,,,,,,,eng-amphibians;eng-animals,,,,,,,,,,
amitermes-eng-0,Amitermes sp.,eng,amitermes,,,,,,,,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
anatidae-eng-0,Anatidae sp.,eng,anatidae,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
animalia-eng-0,Animal,eng,animalia,,,,,,,,,,,,,,,eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Animal; http://eol.org/pages/1/overview,,
anobiidae-eng-0,Anobiid beetle,eng,anobiidae,,,,,,,beetle,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
anthephorapubescens-eng-0,Bottle brush grass,eng,anthephorapubescens,,,,,,,grass,,,,,,,,eng-grassessedges;eng-plants,,,,,,,,,,
anthus-eng-0,Pipit,eng,anthus,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/76879/names/common_names; http://en.wikipedia.org/wiki/Pipit,,
antidorcasmarsupialis-eng-0,Springbok,eng,antidorcasmarsupialis,,,,,,,springbok,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[20],
antizomaangustifolia-eng-0,Antizoma sp.,eng,antizomaangustifolia,,,,,,,,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,,,
aonyxcapensis-eng-0,African clawless otter,eng,aonyxcapensis,,,,,,,otter,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[168],
aonyxcapensis-eng-1,Cape clawless otter,eng,aonyxcapensis,,,,,,,otter,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[168],
aptosimumalbomarginatum-eng-0,Aptosimum sp.,eng,aptosimumalbomarginatum,,,,,,,,,,,,,,,eng-dwarfshrubs;eng-plants,,,,,,,,,,
aptosimumlineare-eng-0,Aptosimum sp.,eng,aptosimumlineare,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,,,
apusmelba-eng-0,Alpine swift,eng,apusmelba,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1178570/names/common_names; http://en.wikipedia.org/wiki/Alpine_swift,,
apusmelba-eng-1,White-bellied swift,eng,apusmelba,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1178570/names/common_names,,
aquilarapax-eng-0,Tawny eagle,eng,aquilarapax,,,,,,,eagle,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
ardeotiskori-eng-0,Kori bustard,eng,ardeotiskori,,,,,,,bustard,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/915382/names/common_names; http://en.wikipedia.org/wiki/Kori_bustard,,
ardeotiskori-eng-1,Australian bustard,eng,ardeotiskori,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/915382/names/common_names,,
ardeotiskori-eng-2,Gom paauw,eng,ardeotiskori,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/915382/names/common_names,,
ardeotiskori-eng-3,Kori,eng,ardeotiskori,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/915382/names/common_names,,
ardeotiskori-eng-4,Kori paauw,eng,ardeotiskori,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/915382/names/common_names,,
ardeotiskori-eng-5,Large bustard,eng,ardeotiskori,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/915382/names/common_names,,
ardeotiskori-eng-6,Lesser moorhen,eng,ardeotiskori,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/915382/names/common_names,,
argemoneochroleuca-eng-0,Pale mexican pricklypoppy,eng,argemoneochroleuca,,,,,,,,,,,,,,,eng-plants,,,,,,,,http://eol.org/pages/596412/names/common_names,,
argemoneochroleuca-eng-1,Mexican poppy,eng,argemoneochroleuca,,,,,,,,,,,,,,,eng-plants,,,,,,,,,vanderwalt1999[100],
argiope-eng-0,Black and yellow garden spider,eng,argiope,,,,,,,spider,,,,,,,,eng-arachnids;eng-invertebrates;eng-animals,,,,,,,,,,
argiope-eng-1,Corn spider,eng,argiope,,,,,,,spider,,,,,,,,eng-arachnids;eng-invertebrates;eng-animals,,,,,,,,,,
argiope-eng-2,Writing spider,eng,argiope,,,,,,,spider,,,,,,,,eng-arachnids;eng-invertebrates;eng-animals,,,,,,,,,,
aristidacongesta-eng-0,Stickgrass,eng,aristidacongesta,,,,,,,stickgrass,,,,,,,,eng-grassessedges;eng-plants,,,,,,,,,,
aristidameridionalis-eng-0,Aristida sp.,eng,aristidameridionalis,,,,,,,grass,,,,,,,,eng-grassessedges;eng-plants,,,,,,,,,,
asclepiasfruticosa-eng-0,Wild cotton,eng,asclepiasfruticosa,,,,,,,cotton,,,,,,,,eng-plants,,,,,,,,,,
asparagusafricanus-eng-0,Wild asparagus,eng,asparagusafricanus,,,,,,,asparagus,,,,,,,,eng-plants,,,,,,,,,,
asparagusbechuanicus-eng-0,Wild asparagus,eng,asparagusbechuanicus,,,,,,,asparagus,,,,,,,,eng-dwarfshrubs;eng-plants,,,,,,,,,,
asparaguslaricinus-eng-0,Asparagus sp.,eng,asparaguslaricinus,,,,,,,asparagus,,,,,,,,eng-plants,,,,,,,,,,
asparagusnelsii-eng-0,Sandveld asparagus,eng,asparagusnelsii,,,,,,,asparagus,,,,,,,,eng-dwarfshrubs;eng-plants,,,,,,,,,,
asparagussuaveolens-eng-0,Wild asparagus,eng,asparagussuaveolens,,,,,,,asparagus,,,,,,,,eng-shrubs;eng-plants,,,,,,,,,,
atelerixfrontalis-eng-0,Southern African hedgehog,eng,atelerixfrontalis,,,,,,,hedgehog,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[180],
atilaxpaludinosus-eng-0,Marsh mongoose,eng,atilaxpaludinosus,,,,,,,mongoose,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[158],
atilaxpaludinosus-eng-1,Water mongoose,eng,atilaxpaludinosus,,,,,,,mongoose,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[158],
atractaspisbibronii-eng-0,Bibron's mole viper,eng,atractaspisbibronii,,,,,,,viper,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
babianahypogea-eng-0,Dwarf babiana,eng,babianahypogea,,,,,,,babiana,,,,,,,,eng-plants,,,,,,,,,,
barleriapretoriensis-eng-0,Barleria sp.,eng,barleriapretoriensis,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
batismolitor-eng-0,Chinspot batis,eng,batismolitor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/918827/names/common_names; http://en.wikipedia.org/wiki/Chinspot_batis,,
batismolitor-eng-1,Chinspot puffback flycatcher,eng,batismolitor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/918827/names/common_names,,
batismolitor-eng-2,Chinspot puffback,eng,batismolitor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/918827/names/common_names,,
batismolitor-eng-3,Chinspot flycatcher,eng,batismolitor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/918827/names/common_names,,
batismolitor-eng-4,Kenya chinspot batis,eng,batismolitor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/918827/names/common_names,,
batismolitor-eng-5,White-flanked batis,eng,batismolitor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/918827/names/common_names,,
batismolitor-eng-6,White-flanked flycatcher,eng,batismolitor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/918827/names/common_names,,
batismolitor-eng-7,White-flanked puffback,eng,batismolitor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/918827/names/common_names,,
batismolitor-eng-8,White-flanked puffback flycatcher,eng,batismolitor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/918827/names/common_names,,
bauhiniapetersiana-eng-0,Large white bauhinia,eng,bauhiniapetersiana,,,,,,,bauhinia,,,,,,,,eng-shrubs;eng-plants,,,,,,,,,,
belostomatidae-eng-0,Giant water bug,eng,belostomatidae,,,,,,,bug,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
berchemiazeyheri-eng-0,Pink ivory,eng,berchemiazeyheri,,,,,,,ivory,,,,,,,,eng-trees;eng-plants,,,,,,,,,,
berchemiazeyheri-eng-1,Purple ivory,eng,berchemiazeyheri,,,,,,,ivory,,,,,,,,eng-trees;eng-plants,,,,,,,,,,
berchemiazeyheri-eng-2,Red ivorywood,eng,berchemiazeyheri,,,,,,,ivory,,,,,,,,eng-trees;eng-plants,,,,,,,,,,
berkheyaradula-eng-0,Berkheya sp.,eng,berkheyaradula,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
bitisarietans-eng-0,Puff adder,eng,bitisarietans,,,,,,,adder,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
bitisarietans-eng-1,African puff adder,eng,bitisarietans,,,,,,,adder,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
bitisarietans-eng-2,Common puff adder,eng,bitisarietans,,,,,,,adder,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
bitiscaudalis-eng-0,Horned adder,eng,bitiscaudalis,,,,,,,adder,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
bitiscaudalis-eng-1,Horned puff adder,eng,bitiscaudalis,,,,,,,adder,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
bitiscaudalis-eng-2,Horned viper,eng,bitiscaudalis,,,,,,,adder,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
blaberidae-eng-0,Giant cockroach,eng,blaberidae,,,,,,,cockroach,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
blattodea-eng-0,Cockroach,eng,blattodea,,,,,,,cockroach,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
boophanedisticha-eng-0,Bushman poison bulb,eng,boophanedisticha,,,,,,,poison bulb,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,,,
boophanedisticha-eng-1,Tumble weed,eng,boophanedisticha,,,,,,,tumble weed,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,,,
bosciaalbitrunca-eng-0,Shepherd's tree,eng,bosciaalbitrunca,,,,,,,Shepherd's tree,,,,,,,,eng-trees;eng-plants,,,,,,,,,vanderwalt1999[55],
bosciafoetida-eng-0,Smelly shepherd's tree,eng,bosciafoetida,,,,,,,,,,,,,,,eng-trees;eng-plants,,,,,,,,http://eol.org/pages/5162805/names/common_names,,
bosciafoetida-eng-1,Stink shepherd's tree,eng,bosciafoetida,,,,,,,,,,,,,,,eng-trees;eng-plants,,,,,,,,,vanderwalt1999[60],
bosciafoetida-eng-2,Bushveld shepherd's tree,eng,bosciafoetida,,,,,,,,,,,,,,,eng-trees;eng-plants,,,,,,,,http://eol.org/pages/5162805/names/common_names,,
bostaurus-eng-0,Cattle,eng,bostaurus,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Cattle,,
bostaurus-eng-1,Cow,eng,bostaurus,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Cattle,,
brachystelmaarnotii-eng-0,Brachystelma sp.,eng,brachystelmaarnotii,,,,,,,,,,,,,,,eng-succulents;eng-plants,,,,,,,,,,
brachystelmacupulatum-eng-0,Brachystelma sp.,eng,brachystelmacupulatum,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
bradyporidae-eng-0,Armoured ground crickets,eng,bradyporidae,,,,,,,cricket,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
bradyporidae-eng-1,Koringkrieke,eng,bradyporidae,,,,,,,cricket,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
brevicepsadspersus-eng-0,Common rain frog,eng,brevicepsadspersus,,,,,,,frog,,,,,,,,eng-amphibians;eng-animals,,,,,,,,,,
brevicepsadspersus-eng-1,Short-headed frog,eng,brevicepsadspersus,,,,,,,frog,,,,,,,,eng-amphibians;eng-animals,,,,,,,,,,
brideliamollis-eng-0,Velvet bridelia,eng,brideliamollis,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
broomeiaellipsospora-eng-0,Puff ball,eng,broomeiaellipsospora,,,,,,,puff ball,,,,,,,,eng-fungi,,,,,,,,,,
bubalornisalbirostris-eng-0,White-billed buffalo weaver,eng,bubalornisalbirostris,,,,,,,weaver,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
bubo-eng-0,Eagle-owl,eng,bubo,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/14511/names/common_names; http://en.wikipedia.org/wiki/Horned_owl,,
bubo-eng-1,Horned owl,eng,bubo,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/14511/names/common_names; http://en.wikipedia.org/wiki/Horned_owl,,
buboafricanus-eng-0,Spotted eagle owl,eng,buboafricanus,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
bubolacteus-eng-0,Verreaux's eagle owl,eng,bubolacteus,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
bubolacteus-eng-1,Giant eagle owl,eng,bubolacteus,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
bubolacteus-eng-2,Milky eagle owl,eng,bubolacteus,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
bubulcusibis-eng-0,Cattle egret,eng,bubulcusibis,,,,,,,egret,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
buddlejasaligna-eng-0,False olive,eng,buddlejasaligna,,,,,,,olive,,,,,,,,eng-trees;eng-plants,,,,,,,,,,
bufogutturalis-eng-0,Guttural toad,eng,bufogutturalis,,,,,,,toad,,,,,,,,eng-amphibians;eng-animals,,,,,,,,,,
bufogutturalis-eng-1,African common toad,eng,bufogutturalis,,,,,,,toad,,,,,,,,eng-amphibians;eng-animals,,,,,,,,,,
burhinidae-eng-0,Stone-curlew,eng,burhinidae,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Stone-curlew; http://eol.org/pages/104311/names/common_names,,
burhinidae-eng-1,Thick-knee,eng,burhinidae,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Stone-curlew; http://eol.org/pages/104311/names/common_names,,
burhinidae-eng-2,dikkop,eng,burhinidae,,,,,,,,,,,Afrikaans,,,,eng-birds;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Stone-curlew,,
burhinuscapensis-eng-0,Spotted dikkop,eng,burhinuscapensis,,,,,,,dikkop,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
burhinuscapensis-eng-1,Spotted thick-knee,eng,burhinuscapensis,,,,,,,dikkop,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
burkeaafricana-eng-0,Wild seringa,eng,burkeaafricana,,,,,,,seringa,,,,,,,,eng-trees;eng-plants,,,,,,,,,,
buteobuteo-eng-0,Buzzard,eng,buteobuteo,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048441/names/common_names,,
buteobuteo-eng-1,Common buzzard,eng,buteobuteo,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048441/names/common_names; http://en.wikipedia.org/wiki/Common_buzzard,,
buteobuteo-eng-2,Eurasian Buzzard,eng,buteobuteo,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048441/names/common_names,,
buteobuteo-eng-3,European common buzzard,eng,buteobuteo,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048441/names/common_names,,
buteobuteo-eng-4,Steppe buzzard,eng,buteobuteo,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048441/names/common_names,,
buteobuteo-eng-5,Western steppe-buzzard,eng,buteobuteo,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048441/names/common_names,,
campetherabennettii-eng-0,Bennett's woodpecker,eng,campetherabennettii,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1177585/names/common_names; http://en.wikipedia.org/wiki/Bennett%27s_woodpecker,,
campetherabennettii-eng-1,Speckle-throated woodpecker,eng,campetherabennettii,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1177585/names/common_names,,
camponotusmaculatus-eng-0,Carpenter ant,eng,camponotusmaculatus,,,,,,,ant,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
canisadustus-eng-0,Side-striped jackal,eng,canisadustus,,,,,,,jackal,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[132],
canislupusfamiliaris-eng-0,Dog,eng,canislupusfamiliaris,,,,,,,dog,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://eol.org/pages/1228387/names/common_names; http://en.wikipedia.org/wiki/Dog,,
canismesomelas-eng-0,Black-backed jackal,eng,canismesomelas,,,,,,,jackal,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[134],
cannabissativa-eng-0,Cannabis,eng,cannabissativa,,,,,,,cannabis,,,,,,,,eng-plants,,,,,,,,,,
cannabissativa-eng-1,Hemp,eng,cannabissativa,,,,,,,cannabis,,,,,,,,eng-plants,,,,,,,,,,
cannabissativa-eng-2,Marijuana,eng,cannabissativa,,,,,,,cannabis,,,,,,,,eng-plants,,,,,,,,,,
capparistomentosa-eng-0,Capparis sp.,eng,capparistomentosa,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
caprahircus-eng-0,Goat,eng,caprahircus,,,,,,,goat,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Goat; http://eol.org/pages/328660/names/common_names,,
caprahircus-eng-1,Domestic goat,eng,caprahircus,,,,,,,goat,,,,,,,,eng-mammals;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Goat; http://eol.org/pages/328660/names/common_names,,
caprimulgidae-eng-0,Nightjar,eng,caprimulgidae,,,,,,,nightjar,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
carabidae-eng-0,Ground beetles,eng,carabidae,,,,,,,beetle,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
caracalcaracal-eng-0,Caracal,eng,caracalcaracal,,,,,,,caracal,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[116],
caracalcaracal-eng-1,Desert lynx,eng,caracalcaracal,,,,,,,caracal,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
caracalcaracal-eng-2,Lynx,eng,caracalcaracal,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[116],
caralluma-eng-0,Caralluma sp.,eng,caralluma,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
carebaravidua-eng-0,Carebara sp.,eng,carebaravidua,,,,,,,,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
carissabispinosa-eng-0,Num-num,eng,carissabispinosa,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
catophractesalexandri-eng-0,Trumpet thorn,eng,catophractesalexandri,,,,,,,thorn,,,,,,,,eng-shrubs;eng-plants,,,,,,,,,vanderwalt1999[75],
centropodiaglauca,Gha grass,eng,centropodiaglauca,,,,,,,,,,,,,,,eng-plants,,,,,,,,,vanderwalt1999[91],
centropussuperciliosus-eng-0,White-borrowed coucal,eng,centropussuperciliosus,,,,,,,coucal,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
cephalocrotonmollisklotsch-eng-0,Cephalocroton sp.,eng,cephalocrotonmollisklotsch,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
cephalophusnatalensis-eng-0,Red duiker,eng,cephalophusnatalensis,,,,,,,duiker,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[66],
cephalophusnatalensis-eng-1,Natal duiker,eng,cephalophusnatalensis,,,,,,,duiker,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[66],
cerambycidae-eng-0,Longhorn beetle,eng,cerambycidae,,,,,,,beetle,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
cerambycidae-eng-1,Long-horned beetle,eng,cerambycidae,,,,,,,beetle,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
cerambycidae-eng-2,Longicorn,eng,cerambycidae,,,,,,,beetle,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
ceratotheriumsimum-eng-0,White rhinoceros,eng,ceratotheriumsimum,,,,,,,rhinoceros,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[102],
ceratotheriumsimum-eng-1,Square-lipped rhinoceros,eng,ceratotheriumsimum,,,,,,,rhinoceros,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[102],
cercopithecusmitis-eng-0,Blue monkey,eng,cercopithecusmitis,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[202],
cercopithecusmitis-eng-1,Samango monkey,eng,cercopithecusmitis,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[202],
ceropegiamultiflorasubsptentaculata-eng-0,Lantern flower,eng,ceropegiamultiflorasubsptentaculata,,,,,,,lantern flower,,,,,,,,eng-succulents;eng-plants,,,,,,,,,,
ceropegiamultiflorasubsptentaculata-eng-1,Parasol flower,eng,ceropegiamultiflorasubsptentaculata,,,,,,,lantern flower,,,,,,,,eng-succulents;eng-plants,,,,,,,,,,
chaerephonpumilus-eng-0,Little free-tailed fat,eng,chaerephonpumilus,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[208],
chalicodoma-eng-0,Chalicodoma sp.,eng,chalicodoma,,,,,,,,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
chamaeleo-eng-0,Chameleon,eng,chamaeleo,,,,,,,chameleon,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
chamaeleodilepis-eng-0,Flap-necked chameleon,eng,chamaeleodilepis,,,,,,,chameleon,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
cheilantheshirta-eng-0,Lip fern,eng,cheilantheshirta,,,,,,,fern,,,,,,,,eng-plants,,,,,,,,,,
chlorocebusaethiops-eng-0,Vervet Monkey,eng,chlorocebusaethiops,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[200],
choiromycesechinulatus-eng-0,Choiromyces sp.,eng,choiromycesechinulatus,,,,,,,,,,,,,,,eng-fungi,,,,,,,,,,
choiromycesechinulatus-eng-1,Poisonous n'Abba ball,eng,choiromycesechinulatus,,,,,,,,,,,,,,,eng-fungi,,,,,,,,,vanderwalt1999[121],
